state_fips,state_abb,year,month,epop_all,urate_all,epop_prime,emp_overall_sa,emp_private_sa,emp_overall_nsa,emp_private_nsa,cases_level,deaths_level,cases_rate,deaths_rate,vax_rate,vax_1864_rate,quit_level_sa,quit_level_nsa,quit_rate_sa,quit_rate_nsa
44,RI,2021,3,0.6083224273075346,0.07011945637686783,0.7957590103971318,467.2,405.6,457.6,395.1,131798.5483870968,2577.064516129032,0.12455469635640119,0.002435425065187838,11.780645161290323,10.633979157440505,11,10,2.4,2.2
44,RI,2021,4,0.6151461266078937,0.03617164721290338,0.8194340267534597,467.9,406,465,402.2,143244.3,2646.8333333333335,0.13537137176111697,0.0025013592803091156,29.78,25.469450349134583,13,12,2.8,2.7
44,RI,2021,5,0.6032320540977061,0.0565666016549941,0.798293225904232,469.3,407.9,472.8,409.9,150419.16129032258,2696.4193548387098,0.14215189157982322,0.002548219977393461,45.27741935483871,47.109072411999215,9,10,1.9,2.1
44,RI,2021,6,0.591243307534422,0.059769526072374644,0.7906096307476044,471.5,410.3,481,419.1,152279.83333333334,2722.4333333333334,0.14391029821003418,0.0025728041874023854,55.553333333333335,60.10619947492397,11,12,2.3,2.4
44,RI,2021,7,0.5910522460123788,0.052623092634988225,0.8005759938724104,477.1,414.1,485,424.9,153143.70967741936,2734.6129032258063,0.14472669457436352,0.00258431434929926,60.270967741935486,65.36158802921823,11,12,2.3,2.5
44,RI,2021,8,0.5681165348533116,0.08037078893943918,0.7502532105546007,478.3,415.7,484.7,425.4,158359.25806451612,2750.451612903226,0.149655588356858,0.0025992825390000604,63.016129032258064,68.55369430609701,12,14,2.5,2.9
44,RI,2021,9,0.6249876292024898,0.04324039163476407,0.823355674389262,480.3,414.3,485.1,419.7,162969,2772,0.15401197174713038,0.0026196465934198864,64.9,70.83639394493598,NA,NA,NA,NA
45,SC,2020,1,0.5651546488816143,0.030254225891878563,0.7974205442529042,2198.7,1821.5,2167.8,1790.9,NA,NA,NA,NA,NA,NA,75,75,3.4,3.5
45,SC,2020,2,0.5525939161707264,0.0451535400740963,0.7836581267715232,2196.4,1818.7,2175.8,1795.9,NA,NA,NA,NA,NA,NA,56,46,2.5,2.1
45,SC,2020,3,0.5549551614572009,0.03389890094814127,0.8024209022879806,2184.3,1806.6,2174,1793,243.42307692307693,4.884615384615385,4.719603360626049e-5,9.470526572910542e-7,NA,NA,46,38,2.1,1.8
45,SC,2020,4,0.5112039187070724,0.11478469806831326,0.7652190454094171,1888.6,1526.2,1898.3,1531.1,3774.9,109.46666666666667,7.318957163480945e-4,2.1223922333369913e-5,NA,NA,42,36,2.2,1.9
45,SC,2020,5,0.5069076017816911,0.11341499115732714,0.7518884444659918,1957.1,1598.2,1971.1,1608.9,8709.483870967742,378.5806451612903,0.0016886365034210471,7.340103114939373e-5,NA,NA,43,37,2.2,1.9
45,SC,2020,6,0.5379028335527987,0.07634832383210172,0.7755597309249248,2022.9,1668.3,2038.8,1685.5,21216.1,614.1333333333333,0.0041134792200092215,1.1907111603837006e-4,NA,NA,50,52,2.5,2.6
45,SC,2020,7,0.5477889744568258,0.077175026005001,0.7810159665163766,2041.4,1686.7,2037.7,1698.3,63813.87096774193,1132.516129032258,0.01237253935332866,2.1957765862243653e-4,NA,NA,51,60,2.5,2.9
45,SC,2020,8,0.5366980130223561,0.0543317368177901,0.7464016841386311,2069.3,1701.1,2071,1712.8,105760.19354838709,2260.8387096774195,0.02050529354902379,4.38342251971405e-4,NA,NA,57,72,2.8,3.5
45,SC,2020,9,0.5561084681786984,0.04839847104748831,0.7775164361956949,2080.7,1714.7,2077.6,1710.9,133906.73333333334,3096.0333333333333,0.025962479672794848,6.00273791183231e-4,NA,NA,62,67,3,3.2
45,SC,2020,10,0.5606438629987042,0.04804354852624137,0.7761559823171651,2092,1726.3,2095.4,1725.7,162176.2258064516,3644.1935483870966,0.03144350445342744,7.065537226437466e-4,NA,NA,69,75,3.3,3.6
45,SC,2020,11,0.5339668632528195,0.05231611674946103,0.7529959255138295,2104.4,1739.9,2116.9,1746.7,196592.53333333333,4153.333333333333,0.03811630321669095,8.052681859737793e-4,NA,NA,73,63,3.5,3
45,SC,2020,12,0.5329230457774012,0.05209234706979161,0.7580596349593922,2117.3,1751.4,2129.6,1758.5,261158.38709677418,4822.322580645161,0.0506346406009448,9.349750297022126e-4,0,0,54,47,2.6,2.2
45,SC,2021,1,0.534320325430457,0.04763555766879941,0.7601300042785405,2105,1742.7,2072.5,1711.2,379658.70967741933,6125.612903225807,0.07361005146815759,0.0011876632079995716,0,0,65,70,3.1,3.4
45,SC,2021,2,0.5481197060263374,0.051133072754149446,0.7599575607390173,2113,1748.5,2091.9,1724.4,484824.25,7973.821428571428,0.09400005079781655,0.0015460027408662673,0,0,56,48,2.7,2.3
45,SC,2021,3,0.5525597321317179,0.046734858667293586,0.7774227415292839,2117.5,1752.3,2110.7,1741.3,535315.7741935484,8896.161290322581,0.10378958966484461,0.001724830416786891,10.348387096774193,5.816188273825775,66,58,3.1,2.7
45,SC,2021,4,0.5365899875446362,0.04373841409647679,0.7842468713369941,2111.6,1745.9,2115.6,1745,566310.4666666667,9319.366666666667,0.10979898929148421,0.001806883504837361,21.53666666666667,16.736484466776467,89,82,4.2,3.9
45,SC,2021,5,0.5557993920857349,0.02868248135167265,0.7809714114760142,2112.5,1749.6,2122.1,1756.4,587461,9634.064516129032,0.11389975613170361,0.0018678986331759828,31.21290322580645,30.124570366201386,61,54,2.9,2.5
45,SC,2021,6,0.5623807522179562,0.04277177763464316,0.7918806363191555,2119.3,1756.1,2138.2,1778.2,595136.9333333333,9782.633333333333,0.11538800289999952,0.0018967038679887542,36.20333333333333,36.37555362717366,60,61,2.8,2.8
45,SC,2021,7,0.5608001468624302,0.045654793578048566,0.7913550814688769,2134.7,1767.9,2137.7,1785.4,603502.4193548387,9861.741935483871,0.1170099434505597,0.001912041823177041,39.73225806451613,40.58994879320299,64,75,3,3.5
45,SC,2021,8,0.5518240067152587,0.04370619138283047,0.7719786556608204,2142.8,1770.4,2142,1781.5,668818.3225806452,10150.935483870968,0.12967370402179987,0.00196811205530505,41.81612903225806,43.13992980858383,62,78,2.9,3.6
45,SC,2021,9,0.5470032935175869,0.03061981431571478,0.7686007916613543,2147.5,1775.8,2145.5,1772.9,740634,10684,0.1435976719864777,0.002071465160259356,43.5,45.12526343074166,NA,NA,NA,NA
46,SD,2020,1,0.6588143436509641,0.02954562387142112,0.8373403600668736,442.2,362.5,431.2,352.6,NA,NA,NA,NA,NA,NA,11,9,2.5,2.1
46,SD,2020,2,0.6574963741290856,0.028347960679051095,0.8344397834673404,442.8,362.7,433.5,352.9,NA,NA,NA,NA,NA,NA,11,8,2.5,1.9
46,SD,2020,3,0.6752317429100768,0.03443810980065758,0.853844664688629,440.5,360.5,432.4,351.8,32.31818181818182,1,3.643016368364599e-5,1.1272343193251925e-6,NA,NA,9,8,2,1.8
46,SD,2020,4,0.6308500468249857,0.09484106677648457,0.8135051390971667,398.4,324.5,395.8,321.1,1207.7,7.033333333333333,0.0013613608874490349,7.928214712587187e-6,NA,NA,4,4,1,0.9
46,SD,2020,5,0.6349587408772114,0.07881546849302269,0.7997601974012493,404.3,333.1,409.5,336.4,3835.967741935484,41.225806451612904,0.0043240344865340405,4.6471143874116e-5,NA,NA,6,6,1.5,1.5
46,SD,2020,6,0.6583599400009192,0.05365626423882666,0.8473849429990267,413.2,339.9,421.8,347.7,5931.933333333333,76.06666666666666,0.00668667883328242,8.57449572233363e-5,NA,NA,8,7,1.9,1.8
46,SD,2020,7,0.645328115291668,0.052602507039083965,0.8150621034143835,419.1,345.6,422.7,353.8,7745,111.96774193548387,0.008730429803173616,1.2621388136702395e-4,NA,NA,10,10,2.4,2.3
46,SD,2020,8,0.6604947981934411,0.047214400069463654,0.8189863799532698,424.8,347.9,429.8,356.8,10548.161290322581,151.83870967741936,0.011890249412229117,1.711578045504413e-4,NA,NA,10,13,2.4,3
46,SD,2020,9,0.6805249285961272,0.03326397253778457,0.857050757241445,429.2,350.9,432.8,353.9,17637.033333333333,191.53333333333333,0.01988106926441573,2.1590294662808518e-4,NA,NA,9,13,2.1,2.9
46,SD,2020,10,0.6704675221861011,0.039801940325039704,0.825053831262293,430.3,351.6,433.7,353.7,32506.677419354837,315.06451612903226,0.03664264239433006,3.551515353822308e-4,NA,NA,10,11,2.3,2.6
46,SD,2020,11,0.6487224790046017,0.02996801720308798,0.8365229642212277,429.6,351.7,430.5,351.4,64633.13333333333,664.5666666666667,0.07285668605885441,7.491223541462121e-4,NA,NA,9,9,2.1,2
46,SD,2020,12,0.6668852016373571,0.021179243582658273,0.848224809200279,431.6,354.1,430.6,351.9,91710.25806451614,1271.1935483870968,0.10337895032449258,0.0014329329942467052,0,0,10,8,2.3,1.9
46,SD,2021,1,0.6622205299389932,0.02200894377648421,0.8495939460888182,432,353.6,421.3,343.6,104662.58064516129,1632.258064516129,0.11797925285236645,0.0018399373083178947,0,0,11,10,2.5,2.4
46,SD,2021,2,0.6802981319631957,0.022722811744742645,0.8622441279504244,433,354.5,424.2,345.2,110346.75,1835.0714285714287,0.12438664362599718,0.002068555492698823,0,0,10,8,2.3,1.9
46,SD,2021,3,0.6633551111688459,0.026134222422850014,0.8384450844214554,435.3,356.6,427.5,347.9,115022.06451612903,1913.3548387096773,0.1296568186022171,0.0021567992392404665,14.696774193548388,12.044464762068133,11,10,2.5,2.2
46,SD,2021,4,0.6677725465134396,0.029640683235324566,0.8489697488238405,436.2,357.4,431.9,352,120486.2,1949.7666666666667,0.135816179645079,0.0021978439013429496,29.776666666666667,27.979566493274284,9,8,2.1,1.9
46,SD,2021,5,0.6719187507403381,0.02942221330010287,0.8580023169376803,434.8,355.7,438.2,356.8,123596.19354838709,1991.1935483870968,0.13932187110570088,0.002244541704160844,40.55161290322581,44.22505621767904,9,10,2.1,2.2
46,SD,2021,6,0.6788829963462488,0.043006229447425416,0.8522006104143475,435.9,356.7,446.2,365.9,124374.8,2025.9,0.14019954301920695,0.0022836640075209074,43.95666666666666,48.529964935061585,12,12,2.8,2.8
46,SD,2021,7,0.6827212104562009,0.022583888098339784,0.8466047686219059,438.3,358.8,444.2,369.1,124797.03225806452,2040,0.14067549771122342,0.0022995580114233928,46.196774193548386,50.91992169043737,11,11,2.5,2.5
46,SD,2021,8,0.6822269256589637,0.02880066501928593,0.8342092180527895,437.2,357.7,442.7,367.2,127644.32258064517,2054.3225806451615,0.14388506107991883,0.002315702915867921,47.99354838709677,52.95178656156244,15,17,3.4,3.9
46,SD,2021,9,0.6676178800292254,0.02120431173007916,0.8291116266644154,437.8,358.8,439.9,360.6,132837,2069,0.1497384252762006,0.002332247806683823,49.3,54.47889533850161,NA,NA,NA,NA
47,TN,2020,1,0.5745271872270737,0.0397023687471549,0.777351642626986,3151.2,2710.6,3117.6,2677.4,NA,NA,NA,NA,NA,NA,94,91,3,2.9
47,TN,2020,2,0.5912932321873314,0.04654797979239386,0.8047844121205577,3153.7,2711.8,3134.5,2683.7,NA,NA,NA,NA,NA,NA,77,63,2.4,2
47,TN,2020,3,0.5951225214565634,0.037993718353205204,0.8155429200925279,3139.2,2696.5,3127.7,2675.4,457.77777777777777,2.185185185185185,6.702137567067127e-5,3.1992404244090656e-7,NA,NA,57,57,1.8,1.8
47,TN,2020,4,0.5043907028484004,0.15771549696939605,0.6870895071246585,2773.9,2347,2781,2344.1,6244.4,124.7,9.142171126556935e-4,1.8256817940581157e-5,NA,NA,66,61,2.4,2.2
47,TN,2020,5,0.535522111395288,0.10774102215399435,0.7163914956036284,2834.2,2413.5,2840.9,2415.3,17303.967741935485,285.48387096774195,0.0025334032775798346,4.179652812534424e-5,NA,NA,60,71,2.1,2.5
47,TN,2020,6,0.5260215492192597,0.1134727392685591,0.6953755405429012,2935.6,2495.1,2920.5,2507.1,31890.8,481.6666666666667,0.004669001841054415,7.051885037193203e-5,NA,NA,74,77,2.5,2.6
47,TN,2020,7,0.5205170116094524,0.10387766887902605,0.7062392481869882,2946.2,2525.8,2918.1,2528.1,71122.45161290323,801.258064516129,0.010412747799395083,1.1730892227179952e-4,NA,NA,71,95,2.4,3.2
47,TN,2020,8,0.5530180808007046,0.07803516435877218,0.7582103684523376,2973.2,2540.6,2967.5,2551,129514.87096774194,1381.6451612903227,0.018961743543351443,2.0228102781204738e-4,NA,NA,83,97,2.8,3.3
47,TN,2020,9,0.5692915174976967,0.05607986862469905,0.7768449339242179,2997.6,2564,3008.6,2569.3,173727.7,2089.4,0.025434763353134732,3.0590052449920027e-4,NA,NA,86,84,2.9,2.8
47,TN,2020,10,0.5651765814794436,0.08155116552036482,0.751457244109684,3018.5,2586.8,3040.8,2596.6,223093.7741935484,2863.3870967741937,0.03266224875002996,4.19216815711433e-4,NA,NA,81,85,2.7,2.8
47,TN,2020,11,0.5906134057450108,0.04789665389641398,0.785721429201986,3021.1,2591.9,3061,2618,307700.0333333333,3925.633333333333,0.04504910576485502,5.747359508271325e-4,NA,NA,85,64,2.8,2.1
47,TN,2020,12,0.5833162089524052,0.056446944002099174,0.7760306739072846,3030.5,2602.4,3065.1,2627.1,469834.87096774194,5678.8387096774195,0.06878660546427029,8.314155929150398e-4,0,0,85,76,2.8,2.5
47,TN,2021,1,0.5804930953445515,0.046920636147436,0.7886521852994529,3028.8,2602.9,3001,2576.2,658976.0967741936,8206.677419354839,0.09647800020851037,0.0012015061390716897,0,0,83,83,2.7,2.8
47,TN,2021,2,0.5812022145340471,0.041620805094692695,0.7791711421155273,3039.5,2612.9,3023.6,2589.2,741366.5,10729.142857142857,0.10854044280469817,0.001570810006426174,0,0,84,67,2.8,2.2
47,TN,2021,3,0.5715415404645491,0.05007394681091825,0.7660029681764777,3051.5,2623.3,3045.4,2607.9,779818.0645161291,11564.870967741936,0.11416997939572847,0.0016931655474288463,9.141935483870968,6.511837946726435,95,94,3.1,3.1
47,TN,2021,4,0.5856628641694509,0.04404843454907239,0.7854750581948248,3060.7,2631.9,3049.8,2611.5,815513.5,11950.766666666666,0.11939600238641646,0.0017496629613768988,19.326666666666668,16.34616846143554,106,102,3.5,3.3
47,TN,2021,5,0.5862015051858098,0.042741085362937255,0.7746837168714551,3066.9,2638.6,3067.8,2634,842159.8064516129,12226.193548387097,0.12329717933650491,0.0017899870867619178,29.032258064516128,29.317767493368407,88,99,2.9,3.2
47,TN,2021,6,0.5682508846358426,0.052491950848519466,0.7691552909181212,3094.9,2640.5,3080.6,2654,851974.2333333333,12410.233333333334,0.12473406951108963,0.0018169316003752872,33.60666666666667,35.10950229610988,82,84,2.6,2.7
47,TN,2021,7,0.5787833035802601,0.03869661262300001,0.7802132489493045,3090.4,2657.1,3069.6,2668.4,862675.3548387097,12544.741935483871,0.12630077702579448,0.0018366244557153388,38.13870967741936,40.5421627529672,81,101,2.6,3.3
47,TN,2021,8,0.5653609320626916,0.04168275124240939,0.7852386434036616,3098.9,2662.1,3090.6,2669.5,943808.9032258064,12938,0.13817920863587113,0.0018941997635544428,40.28387096774193,43.059171702043244,104,123,3.4,4
47,TN,2021,9,0.5653630139172301,0.02986830819890201,0.7654627907044104,3093.7,2656.6,3104.7,2659.8,1041816,13410,0.1525280275828749,0.0019633033567216787,42,45.06072133710521,NA,NA,NA,NA
48,TX,2020,1,0.6116629038531161,0.03784293777604456,0.7814196675874004,12956.2,10956.8,12834.3,10837.1,NA,NA,NA,NA,NA,NA,342,340,2.6,2.6
48,TX,2020,2,0.6232652432870063,0.035953358755515336,0.7943690316206834,12970,10970,12926.2,10899.3,5.055555555555555,0,1.744089241312977e-7,0,NA,NA,333,280,2.6,2.2
48,TX,2020,3,0.6061524921460842,0.04723315873501567,0.7887929580991356,12906,10904.8,12869.4,10837.3,665.258064516129,8.709677419354838,2.2950384389392253e-5,3.004705321794069e-7,NA,NA,298,277,2.3,2.2
